timestamp,actual_q,actual_qd,target_qd_acceleration
1716711055.898698,"[-2.6200395266162317, -2.910013500844137, -0.07991248766054326, -2.9329946676837366, 0.5299611687660217, 1.1699378490447998]","[-0.00024927189224399626, -0.00026844663079828024, -0.00028762139845639467, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711055.9146876,"[-2.620063368474142, -2.910025421773092, -0.07985240617860967, -2.933018986378805, 0.5299731492996216, 1.1699498891830444]","[-0.00023009712458588183, -0.00024927189224399626, -0.0002636529679875821, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711055.930382,"[-2.6200395266162317, -2.9100378195392054, -0.07987672487367803, -2.93300706544985, 0.5299375653266907, 1.1699618101119995]","[-0.0001917476038215682, -0.0002109223569277674, -0.00023968450841493905, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711055.9463408,"[-2.6200395266162317, -2.910025421773092, -0.07992440858949834, -2.93300706544985, 0.5299611687660217, 1.1699378490447998]","[-0.00017257283616345376, -0.0001917476038215682, -0.00023968450841493905, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711055.9620533,"[-2.620087448750631, -2.910025421773092, -0.07991248766054326, -2.9329827467547815, 0.5299491882324219, 1.1699498891830444]","[-0.00017257283616345376, -0.00017257283616345376, -0.00021571606339421123, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711055.977749,"[-2.620063368474142, -2.9100497404681605, -0.0799482504474085, -2.93300706544985, 0.5299731492996216, 1.1699378490447998]","[-0.00015339808305725455, -0.00017257283616345376, -0.00021571606339421123, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711055.9937658,"[-2.620075527821676, -2.9100855032550257, -0.07990056673158819, -2.9329708258258265, 0.5299375653266907, 1.1699498891830444]","[-0.00013422331539914012, -0.00015339808305725455, -0.0001917476038215682, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.0098414,"[-2.620075527821676, -2.9100735823260706, -0.0799482504474085, -2.93300706544985, 0.5299375653266907, 1.1699618101119995]","[-0.00013422331539914012, -0.00013422331539914012, -0.0001917476038215682, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.0255435,"[-2.620075527821676, -2.9100735823260706, -0.07997256914247686, -2.93300706544985, 0.5299375653266907, 1.1699259281158447]","[-0.00011504856229294091, -0.00013422331539914012, -0.00016777915880084038, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.0411847,"[-2.620075527821676, -2.910109345112936, -0.0799482504474085, -2.93300706544985, 0.5299255847930908, 1.1699378490447998]","[-0.00011504856229294091, -0.00011504856229294091, -0.00016777915880084038, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.057156,"[-2.620075527821676, -2.910121266041891, -0.07997256914247686, -2.933018986378805, 0.5299731492996216, 1.1699498891830444]","[-0.00011504856229294091, -0.00011504856229294091, -0.00016777915880084038, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.0731645,"[-2.620075527821676, -2.910133663808004, -0.07991248766054326, -2.93300706544985, 0.5299491882324219, 1.1699618101119995]","[-9.58738019107841e-05, -0.00011504856229294091, -0.00014381069922819734, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.0887969,"[-2.620075527821676, -2.910109345112936, -0.07992440858949834, -2.933018986378805, 0.5299255847930908, 1.1699618101119995]","[-9.58738019107841e-05, -0.00011504856229294091, -0.00014381069922819734, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.1040277,"[-2.620075527821676, -2.9100974241839808, -0.07998449007143194, -2.93303090730776, 0.5299375653266907, 1.1699498891830444]","[-9.58738019107841e-05, -0.00011504856229294091, -0.00014381069922819734, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.1201544,"[-2.6201112906085413, -2.9100855032550257, -0.0799482504474085, -2.93300706544985, 0.5299611687660217, 1.1699738502502441]","[-9.58738019107841e-05, -0.00011504856229294091, -0.00014381069922819734, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.1361594,"[-2.6201112906085413, -2.910121266041891, -0.07996064821352178, -2.9329589048968714, 0.5299255847930908, 1.1699498891830444]","[-7.669904152862728e-05, -0.00011504856229294091, -0.00011984225420746952, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.1521807,"[-2.620087448750631, -2.9100855032550257, -0.07992440858949834, -2.933018986378805, 0.5299375653266907, 1.1699498891830444]","[-7.669904152862728e-05, -0.00011504856229294091, -0.00011984225420746952, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.168146,"[-2.620087448750631, -2.9100616613971155, -0.07993632951845342, -2.9329827467547815, 0.5299255847930908, 1.1699498891830444]","[-7.669904152862728e-05, -0.00011504856229294091, -0.00011984225420746952, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.1840513,"[-2.6200993696795862, -2.9100735823260706, -0.07992440858949834, -2.933018986378805, 0.5299851298332214, 1.1699738502502441]","[-7.669904152862728e-05, -0.00011504856229294091, -0.00011984225420746952, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.2001598,"[-2.6201112906085413, -2.9100616613971155, -0.07993632951845342, -2.93303090730776, 0.5299491882324219, 1.1699378490447998]","[-7.669904152862728e-05, -0.00011504856229294091, -0.00011984225420746952, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.216168,"[-2.620087448750631, -2.9100616613971155, -0.07991248766054326, -2.9329827467547815, 0.5299731492996216, 1.1699618101119995]","[-7.669904152862728e-05, -0.00011504856229294091, -0.00011984225420746952, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.2320893,"[-2.6201112906085413, -2.9100497404681605, -0.07990056673158819, -2.9329827467547815, 0.5299375653266907, 1.1699498891830444]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.2486615,"[-2.620075527821676, -2.9100735823260706, -0.07991248766054326, -2.9329708258258265, 0.5299731492996216, 1.1699618101119995]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.2646651,"[-2.620075527821676, -2.9100378195392054, -0.07993632951845342, -2.93300706544985, 0.5299375653266907, 1.1699378490447998]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.2806058,"[-2.6201112906085413, -2.9100735823260706, -0.0799482504474085, -2.933018986378805, 0.5299375653266907, 1.1699618101119995]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.2966626,"[-2.620075527821676, -2.9100855032550257, -0.07990056673158819, -2.9329946676837366, 0.5299731492996216, 1.169901967048645]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.312661,"[-2.620075527821676, -2.9100616613971155, -0.07997256914247686, -2.9329946676837366, 0.529913604259491, 1.1699259281158447]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.3283439,"[-2.620075527821676, -2.910133663808004, -0.0799482504474085, -2.93300706544985, 0.5299611687660217, 1.1699618101119995]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.3440433,"[-2.6201353708850306, -2.910109345112936, -0.07997256914247686, -2.9329827467547815, 0.5299851298332214, 1.1698895692825317]","[-5.752428114647046e-05, -0.00011504856229294091, -9.58738019107841e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.3598666,"[-2.620063368474142, -2.9100974241839808, -0.07996064821352178, -2.933018986378805, 0.5299731492996216, 1.1699618101119995]","[-5.752428114647046e-05, -9.58738019107841e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.375603,"[-2.6200993696795862, -2.910109345112936, -0.07997256914247686, -2.93300706544985, 0.5299611687660217, 1.1699738502502441]","[-3.834952076431364e-05, -9.58738019107841e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.3916001,"[-2.620075527821676, -2.9101460615741175, -0.07996064821352178, -2.9329827467547815, 0.5299375653266907, 1.1699259281158447]","[-3.834952076431364e-05, -9.58738019107841e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.407436,"[-2.620063368474142, -2.910133663808004, -0.07997256914247686, -2.9329946676837366, 0.5299255847930908, 1.1699498891830444]","[-3.834952076431364e-05, -9.58738019107841e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.423105,"[-2.620087448750631, -2.910109345112936, -0.0799482504474085, -2.9329946676837366, 0.5299491882324219, 1.1699498891830444]","[-3.834952076431364e-05, -7.669904152862728e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.439098,"[-2.620075527821676, -2.910121266041891, -0.0799482504474085, -2.93300706544985, 0.5299491882324219, 1.1699498891830444]","[-3.834952076431364e-05, -7.669904152862728e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.455132,"[-2.620075527821676, -2.910121266041891, -0.07992440858949834, -2.93303090730776, 0.5299375653266907, 1.1699618101119995]","[-3.834952076431364e-05, -7.669904152862728e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.4710693,"[-2.6200993696795862, -2.9100855032550257, -0.07993632951845342, -2.9329946676837366, 0.5299611687660217, 1.1699498891830444]","[-3.834952076431364e-05, -7.669904152862728e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.4865794,"[-2.620063368474142, -2.9100855032550257, -0.07993632951845342, -2.9329827467547815, 0.5299375653266907, 1.1699378490447998]","[-3.834952076431364e-05, -7.669904152862728e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.502664,"[-2.6201112906085413, -2.9100378195392054, -0.07991248766054326, -2.9329946676837366, 0.5299491882324219, 1.1699618101119995]","[-3.834952076431364e-05, -7.669904152862728e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.518656,"[-2.620087448750631, -2.910025421773092, -0.07991248766054326, -2.9329827467547815, 0.5299491882324219, 1.1699259281158447]","[-3.834952076431364e-05, -5.752428114647046e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.5346076,"[-2.6200993696795862, -2.9100735823260706, -0.07988864580263311, -2.93300706544985, 0.5299375653266907, 1.1699378490447998]","[-3.834952076431364e-05, -5.752428114647046e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.550623,"[-2.620087448750631, -2.9100616613971155, -0.07992440858949834, -2.93300706544985, 0.5299255847930908, 1.1699857711791992]","[-3.834952076431364e-05, -5.752428114647046e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.566602,"[-2.620075527821676, -2.9100616613971155, -0.07991248766054326, -2.93300706544985, 0.5299731492996216, 1.1699498891830444]","[-3.834952076431364e-05, -5.752428114647046e-05, -7.190534961409867e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.582693,"[-2.6201112906085413, -2.9100735823260706, -0.07988864580263311, -2.9329827467547815, 0.5299491882324219, 1.1699378490447998]","[-3.834952076431364e-05, -5.752428114647046e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.59861,"[-2.6200993696795862, -2.9100616613971155, -0.07993632951845342, -2.933018986378805, 0.5299255847930908, 1.1699378490447998]","[-3.834952076431364e-05, -5.752428114647046e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.6146762,"[-2.6200993696795862, -2.910121266041891, -0.07991248766054326, -2.9329708258258265, 0.5299731492996216, 1.1699378490447998]","[-3.834952076431364e-05, -5.752428114647046e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.6303911,"[-2.6200993696795862, -2.910109345112936, -0.0799482504474085, -2.9329946676837366, 0.5299375653266907, 1.1699259281158447]","[-3.834952076431364e-05, -5.752428114647046e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.6461182,"[-2.6200993696795862, -2.9100855032550257, -0.07997256914247686, -2.9329708258258265, 0.5299255847930908, 1.1699498891830444]","[-3.834952076431364e-05, -5.752428114647046e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.661818,"[-2.6201112906085413, -2.910109345112936, -0.07996064821352178, -2.93300706544985, 0.5299851298332214, 1.169901967048645]","[-3.834952076431364e-05, -5.752428114647046e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.6775596,"[-2.620087448750631, -2.910121266041891, -0.07993632951845342, -2.9329708258258265, 0.5299255847930908, 1.1699498891830444]","[-3.834952076431364e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.6936662,"[-2.620075527821676, -2.910121266041891, -0.07997256914247686, -2.9329708258258265, 0.5299375653266907, 1.1699738502502441]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.709605,"[-2.620075527821676, -2.910121266041891, -0.07996064821352178, -2.9329708258258265, 0.5299255847930908, 1.1699498891830444]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.7256808,"[-2.620087448750631, -2.910109345112936, -0.07996064821352178, -2.9329946676837366, 0.5299731492996216, 1.1699378490447998]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.741757,"[-2.620063368474142, -2.9100855032550257, -0.07993632951845342, -2.93300706544985, 0.5299491882324219, 1.1699618101119995]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.757622,"[-2.620075527821676, -2.9100616613971155, -0.07987672487367803, -2.933018986378805, 0.5299375653266907, 1.1699498891830444]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.772883,"[-2.620075527821676, -2.9100735823260706, -0.07993632951845342, -2.93300706544985, 0.5299491882324219, 1.1699378490447998]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.7885602,"[-2.620087448750631, -2.9100735823260706, -0.07993632951845342, -2.933018986378805, 0.5299611687660217, 1.1699738502502441]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.8046796,"[-2.620087448750631, -2.9100974241839808, -0.07992440858949834, -2.93300706544985, 0.5299375653266907, 1.1699378490447998]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.8205576,"[-2.620075527821676, -2.9100735823260706, -0.07993632951845342, -2.93300706544985, 0.5299255847930908, 1.1699259281158447]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.8364794,"[-2.620087448750631, -2.9100616613971155, -0.07988864580263311, -2.9329589048968714, 0.529913604259491, 1.1699378490447998]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.8521879,"[-2.6200993696795862, -2.9100855032550257, -0.0799482504474085, -2.93300706544985, 0.5299375653266907, 1.1699498891830444]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.8681066,"[-2.620075527821676, -2.9100855032550257, -0.07990056673158819, -2.9329827467547815, 0.5299731492996216, 1.1699618101119995]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.8841784,"[-2.6200993696795862, -2.9100855032550257, -0.07996064821352178, -2.933018986378805, 0.5299375653266907, 1.1699498891830444]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.900189,"[-2.6201112906085413, -2.9100616613971155, -0.0799482504474085, -2.9329827467547815, 0.529913604259491, 1.1699378490447998]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.916186,"[-2.620063368474142, -2.9100616613971155, -0.07993632951845342, -2.9329827467547815, 0.5299255847930908, 1.1699738502502441]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.9320178,"[-2.620087448750631, -2.910109345112936, -0.07993632951845342, -2.9329946676837366, 0.529913604259491, 1.1699618101119995]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.9476767,"[-2.6201112906085413, -2.9100974241839808, -0.07990056673158819, -2.93300706544985, 0.5299375653266907, 1.1699618101119995]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.9637043,"[-2.620075527821676, -2.910109345112936, -0.0799482504474085, -2.933018986378805, 0.5299491882324219, 1.1699857711791992]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.979337,"[-2.620075527821676, -2.9100616613971155, -0.07997256914247686, -2.9329946676837366, 0.5299491882324219, 1.1699738502502441]","[-1.917476038215682e-05, -3.834952076431364e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711056.995172,"[-2.620075527821676, -2.910133663808004, -0.0799482504474085, -2.9329827467547815, 0.5298896431922913, 1.1699498891830444]","[-1.917476038215682e-05, -1.917476038215682e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.0111911,"[-2.6200993696795862, -2.9100855032550257, -0.0799482504474085, -2.93300706544985, 0.5299731492996216, 1.1699498891830444]","[-1.917476038215682e-05, -1.917476038215682e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.0271754,"[-2.620075527821676, -2.9100616613971155, -0.07996064821352178, -2.93303090730776, 0.5299731492996216, 1.1699378490447998]","[-1.917476038215682e-05, -1.917476038215682e-05, -4.793690095539205e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.0428338,"[-2.620063368474142, -2.9100855032550257, -0.0799482504474085, -2.9329827467547815, 0.5299255847930908, 1.1699259281158447]","[-1.917476038215682e-05, -1.917476038215682e-05, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.0586855,"[-2.620063368474142, -2.9100616613971155, -0.07997256914247686, -2.9329946676837366, 0.5299491882324219, 1.1699378490447998]","[-1.917476038215682e-05, 0.0, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.0746124,"[-2.6201112906085413, -2.9100497404681605, -0.0799482504474085, -2.9329946676837366, 0.5299375653266907, 1.1699738502502441]","[-1.917476038215682e-05, 0.0, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.0907297,"[-2.6201112906085413, -2.910025421773092, -0.07993632951845342, -2.93300706544985, 0.5299375653266907, 1.1699378490447998]","[-1.917476038215682e-05, 0.0, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.1065907,"[-2.6200993696795862, -2.910001579915182, -0.07992440858949834, -2.93300706544985, 0.529913604259491, 1.1699378490447998]","[-1.917476038215682e-05, 0.0, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.1226876,"[-2.620075527821676, -2.910025421773092, -0.0799482504474085, -2.9329827467547815, 0.5299611687660217, 1.1699498891830444]","[-1.917476038215682e-05, 0.0, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.1387749,"[-2.620087448750631, -2.909977738057272, -0.07992440858949834, -2.9329827467547815, 0.5299491882324219, 1.1699498891830444]","[-1.917476038215682e-05, 0.0003834952076431364, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1716711057.1541862,"[-2.6200993696795862, -2.910001579915182, -0.07993632951845342, -2.9329946676837366, 0.5299255847930908, 1.1699259281158447]","[-1.917476038215682e-05, 0.0003834952076431364, -2.3968450477696024e-05, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
